wof:id,gp:id
554698509,12759644
554710121,12768704
554729531,12782068
554720199,12776077
554778797,12759645
554745367,12791066
554789911,56023008
554789913,56072804
554731393,12783005
554789915,56072806
554789917,56072841
554771931,12793076
554738317,12786961
554778803,12759650
554748249,12793149
554789919,12798287
554789921,12761688
554789923,12766549
554789927,12766551
554789929,12766552
554789931,12766665
554789933,23509831
554789935,12796004
554778809,12759654
554752281,12796391
554698511,12759646
554778811,12759655
554771933,12793079
554729537,12782071
554745369,12791067
554778813,12759656
554789937,12771729
554778815,12759657
554723279,12778145
554789939,12788181
554789945,12788215
554789947,56069564
554708413,12767519
554734529,12784912
554730351,12782483
554729539,12782072
554789949,12758675
554734531,12784913
554739499,12787529
554731395,12783006
554789951,12758978
554739501,12787530
554749135,12793688
554708415,12767520
554745371,12791068
554739503,12787531
554723283,12778147
554723287,12778149
554781367,12772019
554726677,12780352
554726685,12780356
554723293,12778155
554739505,12787533
554736241,12785864
554726687,12780357
554723291,12778152
554723295,12778156
554745373,12791069
554730353,12782484
554726689,12780358
554778817,12759658
554715213,12772964
554778821,12759660
554739511,12787535
554708417,12767521
554726693,12780359
554730355,12782485
554733157,12783950
554737323,12786447
554789953,12777731
554737325,12786448
554723297,12778157
554778825,12759662
554719255,12775523
554746493,12791854
554729457,12782025
554715321,12773026
554746495,12791857
554724811,12779183
554715325,12773028
554739513,12787536
554712277,12770235
554715327,12773029
554739515,12787537
554715329,12773032
554723309,12778164
554724813,12779184
554736243,12785866
554715331,12773033
554724817,12779187
554733159,12783951
554708215,12767277
554724821,12779190
554750081,12794278
554723311,12778165
554700495,12761086
554778615,12759064
554778623,12759068
554723303,12778160
554738533,12787061
554706547,12765720
554697947,12759241
554723327,12778174
554721529,12776999
554706551,12765723
554721535,12777002
554738549,12787068
554771935,12793081
554706553,12765724
554711323,12769575
554744229,12790350
554772263,12794295
554721537,12777003
554751199,12795108
554711325,12769576
554738551,12787069
554772269,12794301
554727371,12780704
554706555,12765726
554721539,12777006
554789549,12792071
554711327,12769577
554706559,12765728
554724619,12779052
554706561,12765729
554751201,12795109
554724633,12779061
554738555,12787070
554711331,12769579
554724635,12779062
554721541,12777007
554748373,12793207
554752393,12796457
554724825,12779192
554711333,12769581
554721547,12777010
554703339,12763535
554777975,56072842
554756173,12799418
554724827,12779194
554738559,12787072
554733161,12783956
554752397,12796458
554700499,12761096
554725307,12779548
554714341,12771652
554711335,12769582
554731283,12782950
554702307,12762790
554699517,12760355
554714345,12771653
554705297,12764830
554722441,12777579
554732311,12783476
554781797,12772345
554781799,12772346
554711339,12769585
554704267,12764138
554699701,12760521
554732313,12783477
554700491,12761077
554789569,12792128
554789579,12792133
554789593,12792139
554789597,12792141
554744329,12790410
554789603,12792151
554789605,12792152
554781801,12772347
554781809,12772353
554781811,12772357
554723419,12778228
554728307,12781332
554704261,12764136
554732315,12783478
554698439,12759580
554726507,12780271
554722447,12777581
554698445,12759583
554699705,12760523
554783159,12783954
554708229,12767312
554716255,12773665
554704269,12764139
554748263,12793156
554783133,12782615
554711217,12769469
554748267,12793158
554748271,12793160
554716261,12773669
554707447,12766709
554698433,12759577
554739377,12787462
554725311,12779554
554698443,12759582
554740547,12788037
554723421,12778230
554716277,12773679
554752399,12796459
554765777,12795181
554723423,12778232
554704265,12764137
554720309,12776148
554784755,12797347
554765775,12795152
554781403,12772049
554715201,12772958
554784757,12797352
554784767,12797380
554714349,12771655
554711231,12769475
554743483,12789902
554784769,12797382
554735435,12785422
554743489,12789904
554782683,12779346
554784771,12797394
554711233,12769476
554782685,12779351
554735437,12785423
554784773,12797395
554723313,12778166
554705293,12764825
554784775,12797407
554708239,12767328
554782691,12779357
554781409,12772056
554781415,12772059
554781421,12772062
554708243,12767339
554743491,12789906
554784783,12797434
554735441,12785424
554703493,12763627
554755141,12798781
554744343,12790418
554703495,12763628
554752401,12796461
554722453,12777587
554784785,12797436
554731397,12783007
554714189,12771498
554784787,12797441
554752403,12796463
554784791,12797448
554731399,12783009
554704273,12764142
554782695,12779365
554752405,12796465
554784793,12797449
554752407,12796466
554714351,12771657
554744345,12790419
554735443,12785426
554748375,12793208
554752409,12796468
554784797,12797450
554752411,12796469
554722455,12777588
554781425,12772065
554782457,12777761
554781405,12772053
554756259,12799462
554714187,12771497
554722457,12777589
554782465,12777765
554782461,12777763
554782463,12777764
554771783,12785060
554755143,12798783
554713319,12770914
554749139,12793689
554771801,12785203
554735445,12785427
554782471,12777768
554771809,12785235
554771823,12785295
554771805,12785211
554771827,12785342
554771841,12785383
554739359,12787453
554717273,12774267
554713321,12770917
554713323,12770919
554724643,12779066
554745327,12791046
554735449,12785429
554726695,12780361
554782481,12778533
554743501,12789914
554726697,12780362
554704401,12764220
554725259,12779512
554727507,12780783
554747333,12792459
554713229,12770871
554741303,12788682
554715335,12773034
554723285,12778148
554723301,12778159
554715337,12773035
554715343,12773039
554738341,12786973
554780401,12766207
554715345,12773043
554780407,12766210
554738345,12786975
554738343,12786974
554705363,12764887
554789955,12777735
554722291,12777488
554789957,12777736
554789963,12788235
554789965,2525392
554748227,12793133
554722295,12777493
554705369,12764892
554785091,12799682
554750119,12794313
554735315,12785354
554729541,12782074
554778829,12759666
554708419,12767522
554715347,12773044
554778831,12759667
554729545,12782076
554739517,12787538
554715349,12773045
554705377,12764897
554705381,12764898
554723305,12778162
554736245,12785867
554712225,12770204
554727387,12780714
554785177,12799733
554723319,12778170
554780409,12766212
554734437,12784867
554731401,12783010
554697951,12759244
554726699,12780363
554785183,12799736
554697953,12759245
554780413,12766224
554745381,12791072
554720207,12776083
554772205,12794186
554698429,12759576
554749081,12793648
554742327,12789269
554723315,12778167
554699711,12760526
554772271,12794305
554709145,12767960
554709143,12767958
554712279,12770236
554699715,12760528
554708235,12767326
554727369,12780703
554718115,12774775
554754263,12798129
554733163,12783957
554749079,12793647
554715353,12773050
554733165,12783958
554709155,12767972
554729547,12782078
554740553,12788039
554736251,12785870
554706565,12765732
554741309,12788684
554740555,12788040
554724835,12779198
554711341,12769586
554724839,12779199
554740557,12788042
554717213,12774215
554707451,12766710
554713211,12770861
554724841,12779200
554742339,12789275
554772201,12794058
554707455,12766712
554724845,12779204
554706569,12765733
554731291,12782954
554723331,12778176
554731289,12782953
554707459,12766715
554724847,12779208
554734447,12784872
554724849,12779209
554729551,12782081
554704403,12764221
554721549,12777011
554724853,12779216
554721551,12777012
554724857,12779223
554725317,12779562
554747225,12792396
554772203,12794064
554721553,12777014
554698515,12759663
554725319,12779565
554711343,12769587
554747227,12792397
554781813,12772358
554781401,12772045
554742341,12789278
554781817,12772386
554738329,12786968
554781819,12772387
554699533,12760367
554782699,12779369
554782703,12779371
554703497,12763630
554723427,12778235
554724859,12779224
554700659,12761226
554701349,12762235
554739349,12787448
554701351,12762236
554703499,12763631
554699537,12760375
554701355,12762238
554700661,12761228
554738333,12786970
554737327,12786449
554700665,12761229
554724861,12779225
554738335,12786971
554731293,12782955
554708233,12767323
554697969,12759253
554709253,12768071
554781823,12772390
554700523,12761123
554771937,12793085
554720313,12776150
554720315,12776151
554735455,12785432
554698457,12759589
554771941,12793113
554771947,12793122
554771949,12793127
554771951,12793128
554771953,12793142
554771955,12793155
554771957,12793174
554771959,12793186
554744347,12790420
554771963,12793211
554771965,12793218
554771967,12793230
554720317,12776152
554749141,12793690
554735459,12785433
554701359,12762243
554730357,12782486
554713325,12770922
554734533,12784914
554739519,12787539
554713327,12770923
554739521,12787540
554754265,12798130
554730359,12782487
554734535,12784915
554754269,12798132
554710205,12768763
554713329,12770926
554729475,12782037
554733167,12783959
554747221,12792394
554726703,12780365
554733173,12783966
554705383,12764899
554738339,12786972
554730361,12782488
554718121,12774780
554722463,12777592
554705385,12764900
554778833,12759668
554778835,12759672
554702251,12762763
554717217,12774227
554778839,12759674
554733175,12783970
554722465,12777593
554777971,56072840
554722467,12777594
554700529,12761130
554705387,12764901
554700531,12761132
554733177,12783971
554708423,12767523
554732319,12783480
554720209,12776084
554753339,12797537
554734441,12784869
554744351,12790421
554783195,12783994
554716279,12773680
554708255,12767378
554747335,12792460
554739523,12787543
554727389,12780715
554730367,12782490
554748277,12793162
554730371,12782492
554699717,12760529
554772217,12794240
554719197,12775489
554781827,12772400
554699719,12760530
554700533,12761134
554709157,12767975
554702311,12762794
554699721,12760531
554750097,12794294
554709179,12768001
554703353,12763543
554706571,12765734
554702317,12762798
554706579,12765738
554738561,12787074
554738563,12787075
554781833,12772407
554743507,12789917
554709185,12768012
554707339,12766596
554738565,12787076
554709193,12768020
554709173,12767995
554706581,12765741
554709169,12767989
554727403,12780722
554739527,12787544
554712285,12770240
554772273,12794306
554739531,12787546
554744237,12790354
554789611,12792179
554781835,12772408
554709161,12767978
554738369,12786986
554781841,12772412
554722303,12777498
554781849,12772415
554724655,12779073
554709197,12768021
554742271,12789242
554746497,12791858
554733095,12783906
554744243,12790356
554720231,12776095
554706591,12765749
554782501,12778551
554730375,12782494
554782505,12778555
554782507,12778556
554772275,12794308
554782511,12778557
554746505,12791863
554748297,12793171
554730379,12782496
554730385,12782498
554712287,12770241
554738351,12786979
554721559,12777018
554736253,12785872
554707469,12766720
554730387,12782499
554736255,12785874
554747341,12792463
554713237,12770875
554703501,12763632
554743509,12789918
554699723,12760532
554703505,12763634
554731405,12783012
554699725,12760533
554740559,12788043
554714353,12771659
554700667,12761233
554736257,12785875
554699545,12760381
554700669,12761235
554731301,12782958
554752303,12796403
554736259,12785876
554698459,12759590
554706421,12765606
554700673,12761247
554714355,12771661
554739387,12787466
554700679,12761252
554724863,12779226
554740561,12788044
554736265,12785882
554734457,12784876
554714195,12771503
554756185,12799424
554697975,12759258
554724865,12779228
554720223,12776091
554723339,12778180
554740563,12788045
554723341,12778181
554736269,12785883
554706425,12765607
554723345,12778182
554708261,12767380
554710137,12768711
554723347,12778184
554740571,12788048
554702271,12762772
554739391,12787468
554730389,12782501
554708265,12767382
554740583,12788056
554720219,12776089
554752415,12796472
554743347,12789836
554736273,12785886
554739403,12787474
554740589,12788058
554750105,12794302
554783235,12784072
554697967,12759251
554736277,12785889
554730395,12782504
554711245,12769489
554742345,12789280
554709165,12767983
554707337,12766595
554700685,12761254
554704405,12764222
554785121,12799700
554736287,12785895
554700691,12761258
554782705,12779374
554736291,12785897
554785123,12799701
554783273,12784126
554718095,12774761
554711345,12769589
554782709,12779375
554736293,12785898
554783275,12784129
554736295,12785899
554704409,12764226
554730397,12782505
554783263,12784118
554771887,12793033
554749069,12793642
554783259,12784115
554782519,12778576
554702263,12762769
554782539,12778660
554782533,12778647
554739393,12787469
554709263,12768076
554704411,12764227
554709287,12768088
554723429,12778236
554742281,12789247
554700693,12761259
554729485,12782041
554703365,12763549
554789623,12792376
554719259,12775524
554726519,12780278
554756189,12799426
554697979,12759262
554771969,12793231
554771977,12793322
554697983,12759263
554697985,12759264
554771981,12793342
554771987,12793360
554697991,12759268
554748377,12793209
554719267,12775530
554738387,12786995
554700697,12761262
554718125,12774781
554771989,12793361
554771991,12793362
554700703,12761264
554697993,12759269
554713331,12770927
554713337,12770930
554700705,12761265
554718127,12774783
554700707,12761267
554716283,12773682
554713339,12770933
554704285,12764148
554753329,12797532
554738395,12786998
554716285,12773683
554756269,12799466
554771993,12793364
554771995,12793368
554748383,12793212
554771999,12793371
554736163,12785810
554704293,12764155
554747249,12792406
554728309,12781333
554727511,12780785
554708425,12767524
554704291,12764152
554738389,12786996
554728321,12781339
554704297,12764157
554717291,12774275
554778845,12759678
554728327,12781342
554727513,12780786
554704287,12764149
554778847,12759680
554727515,12780788
554738399,12787000
554698465,12759593
554717229,12774234
554728331,12781344
554716295,12773689
554738401,12787001
554705315,12764843
554713341,12770934
554728339,12781348
554728341,12781349
554713347,12770938
554722323,12777510
554719269,12775531
554704295,12764156
554704301,12764159
554738403,12787002
554727517,12780789
554715357,12773052
554784799,12797451
554738573,12787079
554747343,12792466
554738575,12787080
554731409,12783015
554712233,12770208
554726707,12780367
554745383,12791073
554726713,12780369
554729555,12782082
554731411,12783016
554738405,12787003
554738577,12787081
554726715,12780370
554746511,12791865
554726717,12780371
554747345,12792467
554717247,12774246
554738581,12787083
554739533,12787547
554747347,12792468
554739535,12787548
554711353,12769595
554739537,12787549
554738585,12787085
554782493,12778543
554739539,12787550
554739545,12787552
554698517,12759664
554739547,12787553
554699729,12760534
554739549,12787554
554738587,12787086
554702321,12762799
554716201,12773593
554712289,12770242
554702323,12762801
554738591,12787087
554702269,12762771
554728265,12781307
554711357,12769598
554738593,12787088
554714205,12771513
554712295,12770244
554726719,12780372
554738595,12787089
554717253,12774251
554711257,12769522
554698519,12759669
554704309,12764163
554722471,12777596
554702325,12762802
554745385,12791075
554714203,12771508
554712239,12770210
554704307,12764162
554712299,12770246
554772281,12794315
554702327,12762803
554711363,12769602
554704313,12764165
554726721,12780373
554704321,12764168
554783511,12788112
554702329,12762804
554704311,12764164
554736299,12785901
554753453,12797635
554782711,12779376
554709147,12767961
554710207,12768764
554711365,12769603
554704325,12764170
554735461,12785434
554742275,12789244
554753455,12797640
554783221,12784045
554744267,12790372
554735465,12785436
554709289,12768089
554736305,12785906
554782517,12778575
554734537,12784916
554728343,12781350
554734469,12784881
554706431,12765613
554709291,12768092
554709297,12768097
554741311,12788685
554728345,12781351
554726515,12780274
554712235,12770209
554734543,12784918
554734473,12784883
554728349,12781352
554709299,12768098
554706433,12765614
554734475,12784884
554740593,12788060
554715359,12773057
554734477,12784885
554732321,12783481
554730401,12782506
554740599,12788065
554734487,12784889
554734483,12784888
554732327,12783483
554709301,12768101
554739407,12787477
554751203,12795110
554783291,12784153
554753351,12797561
554715361,12773086
554707355,12766619
554751209,12795113
554783299,12784164
554732333,12783486
554783305,12784166
554730403,12782507
554707353,12766618
554785133,12799707
554709305,12768103
554734479,12784886
554732337,12783488
554700709,12761269
554700711,12761270
554732341,12783490
554783311,12784173
554734549,12784921
554700713,12761271
554783313,12784177
554749143,12793691
554783295,12784161
554785143,12799711
554734553,12784923
554785145,12799712
554730407,12782509
554732345,12783491
554732347,12783492
554745335,12791051
554725321,12779566
554700715,12761272
554741313,12788688
554709151,12767966
554751213,12795115
554749147,12793693
554706599,12765757
554714209,12771525
554737279,12786422
554727527,12780794
554731311,12782963
554732349,12783493
554741315,12788689
554715367,12773091
554725327,12779572
554700719,12761273
554731307,12782961
554751217,12795117
554707471,12766721
554731319,12782967
554732353,12783495
554706601,12765765
554734563,12784928
554720221,12776090
554714219,12771539
554727533,12780799
554708427,12767526
554749067,12793641
554717297,12774280
554726549,12780293
554747237,12792401
554740457,12787996
554744359,12790426
554717301,12774283
554724687,12779093
554717227,12774232
554730303,12782450
554756271,12799467
554778851,12759682
554720321,12776154
554709149,12767965
554717235,12774238
554717303,12774284
554717309,12774290
554717237,12774239
554778853,12759683
554721565,12777020
554784801,12797452
554702331,12762806
554720323,12776156
554741317,12788690
554719273,12775535
554781475,12772094
554721387,12776900
554702333,12762807
554708429,12767527
554778651,12759356
554744369,12790431
554719277,12775536
554753361,12797568
554744373,12790433
554701361,12762244
554781853,12772418
554744377,12790437
554719279,12775538
554744379,12790438
554781855,12772419
554717245,12774243
554744381,12790439
554702341,12762810
554701363,12762245
554755155,12798790
554741319,12788692
554701249,12762143
554753373,12797573
554717311,12774291
554719281,12775539
554778659,12759361
554778859,12759685
554724877,12779233
554702343,12762811
554784803,12797456
554750123,12794316
554724879,12779234
554718129,12774784
554724881,12779235
554778663,12759368
554745387,12791076
554783321,12784184
554715371,12773094
554735471,12785439
554724883,12779236
554781857,12772420
554702255,12762765
554717251,12774249
554746513,12791866
554737333,12786451
554744387,12790441
554735327,12785360
554744269,12790373
554783515,12788115
554706605,12765767
554714213,12771533
554700725,12761276
554751221,12795119
554731321,12782968
554724885,12779237
554783329,12784201
554724889,12779239
554721567,12777021
554783519,12788118
554737335,12786452
554783325,12784190
554783521,12788123
554734565,12784929
554734567,12784930
554783525,12788127
554707369,12766629
554708289,12767429
554783341,12784255
554734569,12784931
554739415,12787481
554709153,12767968
554707379,12766639
554736307,12785907
554743379,12789852
554710211,12768768
554714211,12771528
554739551,12787555
554727541,12780805
554785135,12799708
554701367,12762246
554723431,12778237
554710215,12768772
554733181,12783974
554710217,12768773
554720325,12776157
554704327,12764172
554723435,12778238
554704319,12764167
554743375,12789851
554746445,12791801
554733183,12783975
554744273,12790378
554709311,12768108
554736315,12785916
554743397,12789860
554707373,12766631
554743393,12789859
554724895,12779241
554734579,12784935
554724903,12779246
554724905,12779247
554739555,12787558
554743401,12789862
554734581,12784936
554724907,12779248
554736317,12785917
554740463,12787998
554743383,12789854
554772283,12794319
554708301,12767451
554708303,12767454
554726725,12780375
554704315,12764166
554783527,12788128
554708307,12767456
554752319,12796412
554735339,12785366
554708311,12767460
554772291,12794333
554752419,12796475
554699567,12760393
554708309,12767457
554726733,12780379
554753369,12797571
554708321,12767472
554751223,12795120
554752421,12796476
554699573,12760400
554734499,12784896
554743407,12789865
554740467,12788000
554734585,12784938
554714225,12771556
554700729,12761278
554714223,12771554
554731413,12783017
554717249,12774248
554743415,12789868
554699563,12760392
554748385,12793213
554748393,12793217
554780319,12764300
554723439,12778240
554714243,12771572
554736319,12785918
554780417,12766232
554740473,12788003
554740465,12787999
554723443,12778243
554699731,12760535
554753461,12797643
554735473,12785440
554699733,12760536
554708431,12767528
554753463,12797644
554738419,12787009
554753465,12797647
554781859,12772422
554781863,12772424
554722475,12777598
554781865,12772427
554753375,12797574
554781867,12772428
554722477,12777599
554704329,12764173
554781871,12772434
554707371,12766630
554708275,12767417
554708433,12767529
554727431,12780740
554727433,12780741
554716297,12773690
554721395,12776905
554781875,12772464
554781881,12772466
554722481,12777600
554781883,12772467
554707473,12766722
554781885,12772468
554729557,12782083
554722483,12777602
554716303,12773693
554701371,12762248
554701373,12762249
554722485,12777603
554729559,12782085
554701375,12762250
554781887,12772469
554746519,12791869
554718131,12774785
554781889,12772470
554712307,12770250
554701377,12762251
554781891,12772471
554699735,12760537
554743365,12789844
554781893,12772472
554721405,12776911
554699737,12760538
554781899,12772474
554755157,12798791
554705391,12764903
554699741,12760540
554743399,12789861
554741321,12788694
554735343,12785368
554735477,12785442
554745391,12791078
554704413,12764230
554748323,12793184
554703371,12763552
554703383,12763559
554743419,12789871
554765789,12796949
554780333,12764311
554781901,12772475
554703391,12763565
554698461,12759591
554703509,12763635
554744389,12790442
554724911,12779249
554707367,12766626
554704323,12764169
554744391,12790443
554706607,12765768
554724913,12779250
554724915,12779251
554744397,12790446
554719213,12775498
554732357,12783497
554737337,12786453
554752423,12796477
554752425,12796478
554752427,12796489
554713349,12770939
554732363,12783499
554725329,12779578
554744265,12790371
554754271,12798133
554724917,12779252
554738429,12787013
554702345,12762812
554747349,12792469
554702349,12762814
554747351,12792470
554743511,12789919
554772301,12794349
554749149,12793694
554771903,12793047
554778677,12759380
554702351,12762815
554737339,12786454
554749151,12793696
554714227,12771557
554782583,12778857
554725331,12779580
554782573,12778837
554702359,12762819
554732365,12783500
554778681,12759398
554725337,12779588
554737341,12786455
554724919,12779253
554782587,12778917
554782589,12778934
554724921,12779254
554732367,12783501
554782591,12778943
554700733,12761280
554723369,12778198
554724929,12779257
554700739,12761283
554724933,12779262
554725343,12779591
554753381,12797577
554700741,12761284
554724935,12779264
554749153,12793698
554700745,12761286
554724937,12779265
554715375,12773096
554724939,12779266
554753383,12797578
554724941,12779267
554782607,12778961
554743385,12789855
554724947,12779269
554700545,12761140
554747353,12792471
554699577,12760404
554737343,12786456
554724953,12779272
554755119,12798768
554731417,12783019
554778697,12759426
554724955,12779273
554782585,12778914
554778695,12759421
554747359,12792473
554784805,12797460
554724959,12779276
554781495,12772104
554743425,12789874
554732369,12783502
554784807,12797462
554724961,12779277
554715377,12773097
554747365,12792477
554724965,12779281
554743405,12789864
554781529,12772141
554725345,12779592
554709315,12768110
554702363,12762822
554709317,12768113
554724967,12779282
554781539,12772145
554708305,12767455
554714249,12771575
554743391,12789858
554721569,12777022
554743389,12789857
554726739,12780382
554781563,12772156
554726743,12780388
554714255,12771577
554714257,12771578
554748395,12793219
554781569,12772160
554781571,12772164
554710219,12768774
554721581,12777029
554733193,12783988
554748403,12793222
554743433,12789877
554721583,12777031
554709215,12768048
554713259,12770885
554733195,12783989
554721587,12777033
554725351,12779598
554700747,12761287
554700749,12761288
554725353,12779599
554704415,12764231
554732375,12783505
554700751,12761289
554711291,12769553
554722345,12777523
554742349,12789282
554731421,12783023
554725355,12779602
554780419,12766233
554700561,12761159
554742357,12789286
554780423,12766234
554719217,12775500
554702365,12762823
554727449,12780751
554780425,12766235
554700567,12761163
554700565,12761162
554706453,12765638
554706455,12765639
554780429,12766240
554700569,12761164
554780441,12766249
554731423,12783024
554700563,12761161
554706457,12765641
554716213,12773610
554785153,12799717
554783531,12788134
554740601,12788066
554783543,12788143
554785139,12799709
554783545,12788146
554783549,12788148
554743421,12789872
554780445,12766277
554751231,12795125
554742361,12789289
554726555,12780296
554780449,12766294
554698527,12759687
554743409,12789866
554720249,12776108
554780453,12766304
554736325,12785920
554780461,12766317
554700755,12761290
554740603,12788067
554700757,12761291
554748405,12793223
554739557,12787559
554782713,12779378
554740607,12788068
554721589,12777039
554739559,12787561
554743411,12789867
554734597,12784944
554700759,12761293
554782715,12779379
554726749,12780390
554753469,12797649
554726751,12780391
554726753,12780392
554750125,12794317
554732257,12783451
554726755,12780393
554709205,12768042
554753471,12797651
554737283,12786424
554716307,12773694
554744399,12790447
554783331,12784212
554756279,12799471
554726759,12780395
554736185,12785825
554730409,12782510
554736183,12785824
554726761,12780396
554726767,12780398
554706463,12765646
554782717,12779382
554726769,12780399
554734601,12784946
554736187,12785826
554730313,12782457
554782721,12779384
554784675,12797158
554699595,12760415
554700761,12761295
554727543,12780806
554699597,12760418
554782729,12779390
554698529,12759690
554730317,12782460
554734603,12784947
554782733,12779433
554782735,12779439
554699605,12760421
554716311,12773697
554734607,12784949
554750129,12794318
554782737,12779445
554700767,12761299
554715251,12772986
554734609,12784950
554782739,12779446
554699609,12760423
554703401,12763571
554744401,12790448
554699613,12760428
554699615,12760429
554736181,12785823
554756285,12799473
554706473,12765656
554722361,12777535
554717239,12774240
554698531,12759692
554709209,12768044
554722369,12777541
554700769,12761300
554707475,12766723
554716315,12773700
554712311,12770252
554716317,12773701
554706481,12765659
554703393,12763566
554706493,12765682
554756293,12799479
554735481,12785445
554781917,12772500
554781919,12772501
554712313,12770253
554706485,12765664
554735483,12785447
554778707,12759444
554714265,12771581
554714267,12771582
554741327,12788697
554711367,12769605
554717319,12774294
554781487,12772100
554755117,12798767
554717321,12774296
554728279,12781316
554699743,12760542
554735487,12785449
554781577,12772166
554717327,12774299
554723449,12778248
554699749,12760544
554723453,12778251
554756303,12799483
554707477,12766724
554717333,12774301
554717335,12774302
554748317,12793181
554765807,12798412
554723455,12778253
554707479,12766725
554729561,12782086
554729563,12782087
554717337,12774303
554703511,12763636
554703513,12763637
554744409,12790451
554723461,12778256
554703515,12763638
554717339,12774304
554734615,12784954
554738425,12787012
554756305,12799484
554703517,12763639
554735353,12785373
554726771,12780400
554726775,12780402
554734617,12784955
554749157,12793700
554748337,12793191
554784809,12797463
554781581,12772168
554737349,12786458
554717341,12774305
554785159,12799720
554709319,12768114
554717343,12774306
554722341,12777520
554717345,12774308
554724733,12779135
554744285,12790384
554724969,12779283
554781585,12772171
554737353,12786460
554752429,12796491
554749159,12793701
554732377,12783506
554742363,12789290
554732255,12783450
554724975,12779286
554754275,12798135
554715379,12773098
554720253,12776111
554740485,12788009
554738597,12787090
554733201,12783998
554772305,12794351
554710227,12768779
554780463,12766402
554748407,12793224
554732259,12783452
554781921,12772502
554717231,12774235
554736327,12785921
554726563,12780300
554719227,12775508
554746521,12791871
554721591,12777042
554748409,12793225
554737291,12786429
554699625,12760433
554708441,12767533
554746529,12791874
554748411,12793226
554783551,12788150
554740609,12788069
554721593,12777043
554721423,12776925
554721427,12776929
554748413,12793227
554726577,12780306
554721425,12776927
554721595,12777044
554748421,12793232
554778715,12759448
554726579,12780307
554740611,12788070
554721603,12777049
554746531,12791875
554736193,12785832
554721605,12777050
554704417,12764232
554721609,12777053
554755159,12798792
554740617,12788073
554721611,12777054
554731341,12782978
554743417,12789869
554721613,12777056
554708447,12767537
554708449,12767538
554778719,12759450
554778867,12759696
554721621,12777062
554708451,12767540
554721623,12777063
554778871,12759699
554778875,12759700
554783555,12788152
554783557,12788154
554778877,12759702
554778879,12759703
554748423,12793234
554721625,12777064
554708453,12767541
554714277,12771586
554704419,12764234
554721627,12777065
554755161,12798794
554731427,12783025
554704423,12764236
554721629,12777070
554711295,12769556
554703411,12763578
554704427,12764238
554783559,12788156
554746533,12791876
554783561,12788157
554778881,12759705
554778883,12759706
554783563,12788158
554720329,12776158
554723357,12778192
554782741,12779450
554756201,12799431
554706503,12765686
554741335,12788702
554711369,12769606
554782747,12779460
554706609,12765769
554743441,12789882
554722363,12777536
554701269,12762154
554703423,12763583
554706611,12765770
554741341,12788710
554724737,12779138
554756309,12799486
554784815,12797466
554780465,12766404
554706623,12765775
554703427,12763585
554743439,12789881
554741345,12788711
554706483,12765662
554784817,12797470
554703429,12763586
554784821,12797481
554781601,12772180
554709325,12768116
554712315,12770254
554781605,12772182
554720331,12776159
554741351,12788715
554737357,12786462
554709329,12768120
554784825,12797484
554709331,12768122
554727545,12780807
554698541,12759719
554706625,12765776
554714281,12771588
554731429,12783026
554703425,12763584
554753407,12797589
554780467,12766405
554780473,12766439
554720259,12776116
554753413,12797592
554727547,12780809
554732381,12783507
554780477,12766441
554711371,12769608
554698543,12759720
554708455,12767542
554753409,12797590
554727553,12780813
554753415,12797594
554698545,12759722
554698549,12759724
554732383,12783509
554698551,12759730
554712317,12770255
554737359,12786463
554784827,12797485
554784829,12797486
554701265,12762152
554756313,12799488
554741281,12788669
554784833,12797497
554712319,12770256
554719283,12775541
554718133,12774786
554740499,12788015
554751233,12795126
554741283,12788672
554784837,12797507
554780479,12766442
554737361,12786464
554729513,12782058
554780481,12766455
554707481,12766726
554749161,12793703
554744283,12790383
554714357,12771662
554735489,12785450
554749163,12793704
554736171,12785816
554729565,12782089
554749165,12793706
554785161,12799721
554735491,12785451
554723463,12778258
554753395,12797583
554735497,12785454
554752339,12796426
554729569,12782101
554752343,12796427
554752333,12796420
554706627,12765777
554720251,12776109
554754245,12798119
554729575,12782104
554752347,12796429
554721441,12776935
554721439,12776934
554721443,12776936
554721447,12776940
554738437,12787017
554725357,12779603
554721451,12776942
554721459,12776952
554722487,12777604
554741353,12788716
554706633,12765801
554729581,12782108
554745395,12791079
554738443,12787020
554745397,12791080
554742365,12789291
554738447,12787022
554707483,12766728
554704339,12764179
554785165,12799723
554726777,12780403
554727457,12780756
554726785,12780406
554782601,12778950
554728353,12781354
554726573,12780304
554738603,12787093
554703519,12763640
554728357,12781356
554703521,12763641
554710229,12768782
554734619,12784956
554703523,12763642
554729511,12782056
554732249,12783448
554706511,12765693
554717351,12774310
554749111,12793669
554734621,12784957
554717359,12774315
554721411,12776917
554726567,12780301
554747367,12792478
554713351,12770940
554743513,12789920
554735373,12785388
554765801,12798141
554756207,12799436
554752433,12796492
554733203,12784000
554702369,12762825
554725373,12779622
554706635,12765802
554743373,12789850
554726569,12780302
554702371,12762828
554784697,12797168
554701379,12762252
554752441,12796496
554772307,12794354
554713269,12770890
554713267,12770889
554752443,12796497
554701385,12762255
554725375,12779623
554702379,12762832
554701387,12762256
554739563,12787562
554702381,12762834
554739565,12787563
554701389,12762258
554713271,12770891
554739567,12787565
554739571,12787574
554739573,12787576
554701391,12762259
554736331,12785924
554713273,12770892
554702383,12762835
554725379,12779624
554701393,12762260
554701395,12762261
554702387,12762837
554747375,12792484
